Id,SalePrice
2741,150621.9715576172
2742,147454.00158691406
2743,162671.78186035156
2744,165759.9423828125
2745,138159.6942138672
2746,141452.2967529297
2747,150966.7537841797
2748,111956.82312011719
2749,126973.64404296875
2750,112598.79357910156
2751,133606.34814453125
2752,174258.75927734375
2753,156491.61157226562
2754,234549.306640625
2755,138593.6358642578
2756,89527.88928222656
2757,53366.95056152344
2758,78280.46215820312
2759,173641.71899414062
2760,130926.24645996094
2761,140600.05407714844
2762,133933.71875
2763,179007.08337402344
2764,134690.0262451172
2765,271027.0018310547
2766,130812.22912597656
2767,81177.17590332031
2768,128164.43579101562
2769,143293.6131591797
2770,134190.19104003906
2771,96478.98095703125
2772,98070.25903320312
2773,175786.77209472656
2774,157737.88146972656
2775,121192.29479980469
2776,139498.12854003906
2777,155114.56909179688
2778,110695.55895996094
2779,133180.3388671875
2780,99921.99938964844
2781,93876.97900390625
2782,93433.26379394531
2783,103389.41723632812
2784,129185.36901855469
2785,136200.7744140625
2786,48391.26123046875
2787,122022.98657226562
2788,67915.23120117188
2789,165262.52026367188
2790,87236.53845214844
2791,114340.86169433594
2792,75526.52941894531
2793,162874.89294433594
2794,95423.99389648438
2795,120234.10913085938
2796,95731.775390625
2797,248804.9464111328
2798,118072.01489257812
2799,133207.23022460938
2800,63629.37939453125
2801,113517.87536621094
2802,130513.55798339844
2803,183605.59338378906
2804,124127.3173828125
2805,104302.73498535156
2806,71985.912109375
2807,258869.8603515625
2808,155762.04846191406
2809,131994.76611328125
2810,127414.748046875
2811,162760.42358398438
2812,183267.6611328125
2813,150727.05004882812
2814,154152.4608154297
2815,109470.72924804688
2816,232359.24377441406
2817,152551.30932617188
2818,131646.6055908203
2819,161913.4158935547
2820,137682.12463378906
2821,95917.58654785156
2822,170304.74731445312
2823,339051.947265625
2824,182094.0606689453
2825,147871.943359375
2826,135697.5877685547
2827,130692.38916015625
2828,248181.31420898438
2829,203828.3505859375
2830,226972.388671875
2831,183820.8876953125
2832,257385.876953125
2833,320040.42236328125
2834,236820.55444335938
2835,227613.74157714844
2836,195483.2547607422
2837,155862.7716064453
2838,149269.9266357422
2839,165487.47802734375
2840,210573.12170410156
2841,200709.796875
2842,223403.45349121094
2843,152896.04809570312
2844,169593.53576660156
2845,124206.96337890625
2846,207173.90686035156
2847,215940.3514404297
2848,216351.7286376953
2849,195697.80627441406
2850,267106.2077636719
2851,207816.3204345703
2852,225524.38916015625
2853,228422.75390625
2854,134574.74938964844
2855,204052.7646484375
2856,202223.3154296875
2857,190724.2781982422
2858,211734.044921875
2859,75386.49914550781
2860,143384.82006835938
2861,128430.01025390625
2862,179463.0634765625
2863,153545.47290039062
2864,261252.5408935547
2865,142910.62353515625
2866,128782.82067871094
2867,93850.21643066406
2868,100607.1201171875
2869,93012.0849609375
2870,104293.0380859375
2871,61534.124755859375
2872,34210.589599609375
2873,78097.23010253906
2874,150230.24536132812
2875,126240.39685058594
2876,154852.3604736328
2877,157154.74450683594
2878,160732.6092529297
2879,149661.55078125
2880,105713.66259765625
2881,144822.0361328125
2882,203431.4796142578
2883,211711.078125
2884,178119.978515625
2885,182748.36059570312
2886,253041.04553222656
2887,108103.6494140625
2888,143152.64782714844
2889,29917.02197265625
2890,81633.88220214844
2891,157256.38720703125
2892,5963.3223876953125
2893,71055.00244140625
2894,7386.9295654296875
2895,349538.9284667969
2896,290614.0740966797
2897,223462.1083984375
2898,124385.37548828125
2899,202577.3701171875
2900,159190.66943359375
2901,231033.83911132812
2902,169456.5535888672
2903,314018.93017578125
2904,356433.0998535156
2905,-13963035708.006714
2906,188977.4580078125
2907,103859.15356445312
2908,108069.919921875
2909,123830.05053710938
2910,70499.64892578125
2911,70707.548828125
2912,146149.5535888672
2913,75301.57690429688
2914,67964.189453125
2915,79642.51513671875
2916,79933.97705078125
2917,180773.7491455078
2918,104695.59948730469
2919,220866.02026367188
